Date,Adjusted Close,Close,High,Low,Open,Volume
2024-09-12,33454.0,33454.0,33600.0,33171.0,33538.0,764202000
2024-09-13,33568.0,33568.0,33680.0,33446.0,33496.0,488164200
2024-09-16,33570.0,33570.0,33734.0,33416.0,33422.0,519663000
2024-09-17,33780.0,33780.0,33931.0,33671.0,33689.0,539786400
2024-09-18,33655.0,33655.0,33861.0,33607.0,33801.0,592494700
2024-09-19,34045.0,34045.0,34048.0,33769.0,33986.0,600133600
2024-09-20,33762.0,33762.0,33995.0,33732.0,33906.0,913864000
2024-09-23,33680.0,33680.0,33790.0,33485.0,33765.0,338458800
2024-09-24,33881.0,33881.0,33952.0,33762.0,33883.0,336848600
2024-09-25,33841.0,33841.0,33988.0,33699.0,33764.0,250809300
2024-09-26,34409.0,34409.0,34441.0,34084.0,34084.0,503973800
2024-09-27,34727.0,34727.0,34738.0,34354.0,34397.0,372634500
2024-09-30,34125.0,34125.0,34623.0,34085.0,34600.0,487924800
2024-10-01,33771.0,33771.0,34249.0,33695.0,34231.0,486524000
2024-10-02,33675.0,33675.0,33970.0,33494.0,33728.0,421988900
2024-10-03,33170.0,33170.0,33635.0,33129.0,33574.0,677511600
2024-10-04,33594.0,33594.0,33661.0,33198.0,33198.0,504674900
2024-10-07,33815.0,33815.0,33842.0,33448.0,33718.0,395303100
2024-10-08,33734.0,33734.0,33887.0,33503.0,33650.0,327287900
2024-10-09,33933.0,33933.0,33934.0,33603.0,33744.0,351426000
2024-10-10,34077.0,34077.0,34100.0,33901.0,33935.0,426228100
2024-10-11,34308.0,34308.0,34312.0,33979.0,34080.0,641889500
2024-10-14,34681.0,34681.0,34691.0,34329.0,34420.0,401585700
2024-10-15,34578.0,34578.0,34880.0,34543.0,34737.0,492746600
2024-10-16,34660.0,34660.0,34720.0,34409.0,34424.0,458241700
2024-10-17,35039.0,35039.0,35149.0,34774.0,34775.0,456578900
2024-10-18,35204.0,35204.0,35206.0,35006.0,35033.0,429283500
2024-10-21,34956.0,34956.0,35278.0,34954.0,35182.0,333488700
2024-10-22,34734.0,34734.0,34946.0,34511.0,34937.0,343029900
2024-10-23,34697.0,34697.0,34828.0,34625.0,34675.0,506482100
2024-10-24,34699.0,34699.0,35014.0,34699.0,34777.0,385195400
2024-10-25,34776.0,34776.0,34884.0,34634.0,34727.0,357484200
2024-10-28,35016.0,35016.0,35032.0,34698.0,34960.0,333319100
2024-10-29,34926.0,34926.0,35245.0,34901.0,35127.0,345443000
2024-10-30,34503.0,34503.0,34783.0,34360.0,34767.0,398146100
2024-10-31,34281.0,34281.0,34464.0,34080.0,34192.0,426008000
2024-11-01,34676.0,34676.0,34766.0,34282.0,34314.0,328993400
2024-11-04,34541.0,34541.0,34819.0,34537.0,34668.0,344767100
2024-11-05,34472.0,34472.0,34706.0,34344.0,34546.0,342390300
2024-11-06,33941.0,33941.0,34969.0,33829.0,34615.0,624762000
2024-11-07,33981.0,33981.0,34376.0,33935.0,34096.0,506580700
2024-11-08,33817.0,33817.0,33995.0,33602.0,33992.0,482787800
2024-11-11,34344.0,34344.0,34381.0,34035.0,34087.0,354100700
2024-11-12,33607.0,33607.0,34169.0,33604.0,34077.0,525441600
2024-11-13,33708.0,33708.0,33856.0,33475.0,33575.0,411588800
2024-11-14,34358.0,34358.0,34365.0,33745.0,33815.0,895767100
2024-11-15,34192.0,34192.0,34470.0,34145.0,34265.0,461802100
2024-11-18,33758.0,33758.0,33890.0,33490.0,33889.0,439309800
2024-11-19,33325.0,33325.0,33830.0,32788.0,33788.0,544255400
2024-11-20,33228.0,33228.0,33544.0,33131.0,33530.0,338448900
2024-11-21,33295.0,33295.0,33330.0,32860.0,33252.0,387014500
2024-11-22,33495.0,33495.0,33541.0,32960.0,33503.0,428627900
2024-11-25,33428.0,33428.0,33708.0,33291.0,33666.0,823025500
2024-11-26,33168.0,33168.0,33390.0,32988.0,33242.0,449817200
2024-11-27,33090.0,33090.0,33090.0,32709.0,32993.0,334977500
2024-11-28,33260.0,33260.0,33358.0,33145.0,33236.0,288001300
2024-11-29,33415.0,33415.0,33422.0,33106.0,33156.0,380268400
2024-12-02,33483.0,33483.0,33598.0,33100.0,33238.0,426767800
2024-12-03,33829.0,33829.0,33958.0,33609.0,33614.0,414505000
2024-12-04,34084.0,34084.0,34271.0,33936.0,33937.0,433110000
2024-12-05,34626.0,34626.0,34652.0,34117.0,34121.0,538473500
2024-12-06,34750.0,34750.0,34886.0,34649.0,34659.0,448159500
2024-12-09,34560.0,34560.0,34965.0,34553.0,34955.0,420210300
2024-12-10,34525.0,34525.0,34621.0,34394.0,34544.0,404773400
2024-12-11,34731.0,34731.0,34753.0,34538.0,34558.0,544906400
2024-12-12,34857.0,34857.0,34959.0,34829.0,34841.0,495362800
2024-12-13,34889.0,34889.0,35007.0,34821.0,34907.0,695101200
2024-12-16,34740.0,34740.0,35005.0,34660.0,34905.0,802998500
2024-12-17,34315.0,34315.0,34602.0,34238.0,34474.0,1172183800
2024-12-18,34401.0,34401.0,34505.0,34210.0,34318.0,557313000
2024-12-19,33787.0,33787.0,34170.0,33708.0,34026.0,978558200
2024-12-20,33766.0,33766.0,33793.0,33267.0,33519.0,855656400
2024-12-23,33740.0,33740.0,33850.0,33541.0,33648.0,327667800
2024-12-27,34161.0,34161.0,34161.0,33624.0,33821.0,299542900
2024-12-30,34186.0,34186.0,34340.0,33966.0,34062.0,257118800
2025-01-02,34375.0,34375.0,34456.0,33780.0,34348.0,365123000
2025-01-03,34128.0,34128.0,34377.0,34052.0,34372.0,338242500
2025-01-06,34781.0,34781.0,34782.0,34167.0,34257.0,375527700
2025-01-07,34939.0,34939.0,34952.0,34356.0,34724.0,505449800
2025-01-08,35109.0,35109.0,35268.0,34843.0,34940.0,493185100
2025-01-09,35316.0,35316.0,35391.0,34855.0,34961.0,363840900
2025-01-10,35090.0,35090.0,35433.0,35090.0,35375.0,530209900
2025-01-13,34799.0,34799.0,35005.0,34620.0,34969.0,366754000
2025-01-14,35125.0,35125.0,35219.0,34981.0,35024.0,585835700
2025-01-15,35647.0,35647.0,35701.0,35177.0,35232.0,596605700
2025-01-16,35820.0,35820.0,36011.0,35768.0,35890.0,482661200
2025-01-17,36268.0,36268.0,36314.0,35930.0,35941.0,496292700
2025-01-20,36144.0,36144.0,36351.0,36075.0,36243.0,668313400
2025-01-21,36059.0,36059.0,36139.0,35922.0,36082.0,393681100
2025-01-22,35854.0,35854.0,36223.0,35821.0,36099.0,562244000
2025-01-23,36113.0,36113.0,36124.0,35789.0,35854.0,430421500
2025-01-24,36201.0,36201.0,36473.0,36119.0,36300.0,532690300
2025-01-27,36191.0,36191.0,36337.0,35898.0,36110.0,462187600
2025-01-28,36147.0,36147.0,36501.0,36122.0,36255.0,855447800
2025-01-29,36372.0,36372.0,36410.0,36163.0,36295.0,414185300
2025-01-30,36430.0,36430.0,36475.0,36298.0,36465.0,523868800
2025-01-31,36472.0,36472.0,36628.0,36378.0,36552.0,343673300
2025-02-03,36219.0,36219.0,36303.0,35816.0,35929.0,509669300
2025-02-04,36719.0,36719.0,36720.0,35914.0,36342.0,560545100
2025-02-05,36581.0,36581.0,36600.0,36408.0,36597.0,454549700
2025-02-06,37122.0,37122.0,37122.0,36655.0,36709.0,711830300
2025-02-07,37056.0,37056.0,37182.0,36971.0,37123.0,1361405300
2025-02-10,37242.0,37242.0,37260.0,37077.0,37122.0,948719900
2025-02-11,37582.0,37582.0,37585.0,37133.0,37303.0,732372300
2025-02-12,37531.0,37531.0,37803.0,37519.0,37739.0,762449600
2025-02-13,37908.0,37908.0,37908.0,37547.0,37770.0,1202663000
2025-02-14,37978.0,37978.0,38152.0,37836.0,37879.0,1370867400
2025-02-17,38328.0,38328.0,38423.0,37997.0,37998.0,802872800
2025-02-18,38554.0,38554.0,38581.0,38418.0,38467.0,686047400
2025-02-19,38348.0,38348.0,38883.0,38320.0,38666.0,924138500
2025-02-20,38249.0,38249.0,38532.0,38179.0,38405.0,471872000
2025-02-21,38421.0,38421.0,38492.0,38285.0,38405.0,463321500
2025-02-24,38473.0,38473.0,38594.0,38155.0,38433.0,613633000
2025-02-25,38715.0,38715.0,38910.0,38303.0,38323.0,532235400
2025-02-26,39225.0,39225.0,39252.0,38798.0,38826.0,693421700
2025-02-27,38623.0,38623.0,39046.0,38380.0,39044.0,548304800
2025-02-28,38655.0,38655.0,38691.0,38324.0,38415.0,637789400
